blockname,code,type,source
户数增加,300119,fg,tdx
户数增加,300122,fg,tdx
户数增加,300124,fg,tdx
户数增加,300142,fg,tdx
户数增加,300164,fg,tdx
户数增加,300175,fg,tdx
户数增加,300180,fg,tdx
户数增加,300185,fg,tdx
户数增加,300189,fg,tdx
户数增加,300200,fg,tdx
户数增加,300283,fg,tdx
户数增加,300298,fg,tdx
户数增加,300313,fg,tdx
户数增加,300317,fg,tdx
户数增加,300318,fg,tdx
户数增加,300373,fg,tdx
户数增加,300432,fg,tdx
户数增加,300459,fg,tdx
户数增加,300461,fg,tdx
户数增加,300491,fg,tdx
户数增加,300501,fg,tdx
户数增加,300503,fg,tdx
户数增加,300514,fg,tdx
户数增加,300568,fg,tdx
户数增加,300589,fg,tdx
户数增加,300609,fg,tdx
户数增加,300610,fg,tdx
户数增加,300629,fg,tdx
户数增加,300632,fg,tdx
户数增加,300673,fg,tdx
户数增加,300699,fg,tdx
户数增加,300713,fg,tdx
户数增加,300719,fg,tdx
户数增加,300727,fg,tdx
户数增加,300763,fg,tdx
户数增加,600167,fg,tdx
户数增加,600196,fg,tdx
户数增加,600211,fg,tdx
户数增加,600233,fg,tdx
户数增加,600529,fg,tdx
户数增加,600988,fg,tdx
户数增加,601216,fg,tdx
户数增加,601788,fg,tdx
户数增加,601878,fg,tdx
户数增加,603030,fg,tdx
户数增加,603069,fg,tdx
户数增加,603301,fg,tdx
户数增加,603326,fg,tdx
户数增加,603393,fg,tdx
户数增加,603396,fg,tdx
户数增加,603429,fg,tdx
户数增加,603499,fg,tdx
户数增加,603500,fg,tdx
户数增加,603501,fg,tdx
户数增加,603718,fg,tdx
户数增加,603733,fg,tdx
户数减少,000037,fg,tdx
户数减少,000049,fg,tdx
户数减少,000066,fg,tdx
户数减少,000560,fg,tdx
户数减少,000566,fg,tdx
户数减少,000635,fg,tdx
户数减少,000913,fg,tdx
户数减少,000923,fg,tdx
户数减少,000936,fg,tdx
户数减少,002013,fg,tdx
户数减少,002025,fg,tdx
户数减少,002049,fg,tdx
户数减少,002069,fg,tdx
户数减少,002084,fg,tdx
户数减少,002288,fg,tdx
户数减少,002321,fg,tdx
户数减少,002371,fg,tdx
户数减少,002425,fg,tdx
户数减少,002429,fg,tdx
户数减少,002430,fg,tdx
户数减少,002438,fg,tdx
户数减少,002475,fg,tdx
户数减少,002489,fg,tdx
户数减少,002510,fg,tdx
户数减少,002514,fg,tdx
户数减少,002571,fg,tdx
户数减少,002610,fg,tdx
户数减少,002651,fg,tdx
户数减少,002682,fg,tdx
户数减少,002735,fg,tdx
户数减少,002860,fg,tdx
户数减少,002865,fg,tdx
户数减少,002909,fg,tdx
户数减少,002919,fg,tdx
户数减少,002931,fg,tdx
户数减少,300064,fg,tdx
户数减少,300073,fg,tdx
户数减少,300102,fg,tdx
户数减少,300106,fg,tdx
户数减少,300121,fg,tdx
户数减少,300207,fg,tdx
户数减少,300239,fg,tdx
户数减少,300252,fg,tdx
户数减少,300268,fg,tdx
户数减少,300282,fg,tdx
户数减少,300286,fg,tdx
户数减少,300321,fg,tdx
户数减少,300354,fg,tdx
户数减少,300378,fg,tdx
户数减少,300402,fg,tdx
户数减少,300403,fg,tdx
户数减少,300487,fg,tdx
户数减少,300488,fg,tdx
户数减少,300530,fg,tdx
户数减少,300547,fg,tdx
户数减少,300549,fg,tdx
户数减少,300555,fg,tdx
户数减少,300569,fg,tdx
户数减少,300592,fg,tdx
户数减少,300602,fg,tdx
户数减少,300615,fg,tdx
户数减少,300623,fg,tdx
户数减少,300645,fg,tdx
户数减少,300656,fg,tdx
户数减少,300698,fg,tdx
户数减少,300705,fg,tdx
户数减少,300718,fg,tdx
户数减少,300747,fg,tdx
户数减少,300752,fg,tdx
户数减少,300787,fg,tdx
户数减少,300791,fg,tdx
户数减少,600025,fg,tdx
户数减少,600110,fg,tdx
户数减少,600145,fg,tdx
户数减少,600532,fg,tdx
户数减少,600620,fg,tdx
户数减少,600647,fg,tdx
户数减少,600707,fg,tdx
户数减少,600734,fg,tdx
户数减少,600819,fg,tdx
户数减少,600989,fg,tdx
户数减少,601777,fg,tdx
户数减少,603113,fg,tdx
户数减少,603222,fg,tdx
户数减少,603267,fg,tdx
户数减少,603319,fg,tdx
户数减少,603332,fg,tdx
户数减少,603348,fg,tdx
户数减少,603535,fg,tdx
户数减少,603536,fg,tdx
户数减少,603600,fg,tdx
户数减少,603678,fg,tdx
户数减少,603716,fg,tdx
户数减少,603738,fg,tdx
户数减少,603871,fg,tdx
户数减少,603915,fg,tdx
户数减少,603929,fg,tdx
户数减少,603995,fg,tdx
户数减少,688188,fg,tdx
户数减少,688368,fg,tdx
高融资盘,000151,fg,tdx
高融资盘,000503,fg,tdx
高融资盘,000551,fg,tdx
高融资盘,000554,fg,tdx
高融资盘,000616,fg,tdx
高融资盘,000703,fg,tdx
高融资盘,000731,fg,tdx
高融资盘,000790,fg,tdx
高融资盘,000793,fg,tdx
高融资盘,000812,fg,tdx
高融资盘,000823,fg,tdx
高融资盘,000851,fg,tdx
高融资盘,000917,fg,tdx
高融资盘,000926,fg,tdx
高融资盘,000996,fg,tdx
高融资盘,002023,fg,tdx
高融资盘,002067,fg,tdx
高融资盘,002104,fg,tdx
高融资盘,002117,fg,tdx
高融资盘,002124,fg,tdx
高融资盘,002148,fg,tdx
高融资盘,002229,fg,tdx
高融资盘,002235,fg,tdx
高融资盘,002277,fg,tdx
高融资盘,002325,fg,tdx
高融资盘,002368,fg,tdx
高融资盘,002369,fg,tdx
高融资盘,002431,fg,tdx
高融资盘,002474,fg,tdx
高融资盘,002476,fg,tdx
高融资盘,002521,fg,tdx
高融资盘,002647,fg,tdx
高融资盘,300010,fg,tdx
高融资盘,300018,fg,tdx
高融资盘,300020,fg,tdx
高融资盘,300042,fg,tdx
高融资盘,300053,fg,tdx
高融资盘,300065,fg,tdx
高融资盘,300079,fg,tdx
高融资盘,300113,fg,tdx
高融资盘,300118,fg,tdx
高融资盘,300128,fg,tdx
高融资盘,300166,fg,tdx
高融资盘,300170,fg,tdx
高融资盘,300177,fg,tdx
高融资盘,300182,fg,tdx
高融资盘,300194,fg,tdx
高融资盘,300202,fg,tdx
高融资盘,300203,fg,tdx
高融资盘,300273,fg,tdx
高融资盘,300311,fg,tdx
高融资盘,300324,fg,tdx
高融资盘,300333,fg,tdx
高融资盘,300348,fg,tdx
高融资盘,300355,fg,tdx
高融资盘,300366,fg,tdx
高融资盘,300429,fg,tdx
高融资盘,300493,fg,tdx
高融资盘,300663,fg,tdx
高融资盘,300739,fg,tdx
高融资盘,300864,fg,tdx
高融资盘,600078,fg,tdx
高融资盘,600100,fg,tdx
高融资盘,600113,fg,tdx
高融资盘,600135,fg,tdx
高融资盘,600158,fg,tdx
高融资盘,600218,fg,tdx
高融资盘,600230,fg,tdx
高融资盘,600260,fg,tdx
高融资盘,600266,fg,tdx
高融资盘,600288,fg,tdx
高融资盘,600326,fg,tdx
高融资盘,600363,fg,tdx
高融资盘,600387,fg,tdx
高融资盘,600410,fg,tdx
高融资盘,600596,fg,tdx
高融资盘,600645,fg,tdx
高融资盘,600661,fg,tdx
高融资盘,600668,fg,tdx
高融资盘,600684,fg,tdx
高融资盘,600692,fg,tdx
高融资盘,600694,fg,tdx
高融资盘,600756,fg,tdx
高融资盘,600797,fg,tdx
高融资盘,600804,fg,tdx
高融资盘,600830,fg,tdx
高融资盘,601696,fg,tdx
高融资盘,603045,fg,tdx
高融资盘,688050,fg,tdx
高融资盘,688056,fg,tdx
高融资盘,688086,fg,tdx
高融资盘,688090,fg,tdx
高融资盘,688155,fg,tdx
高融资盘,688159,fg,tdx
高融资盘,688286,fg,tdx
高融资盘,688510,fg,tdx
高融资盘,688559,fg,tdx
高融资盘,688560,fg,tdx
高融资盘,688598,fg,tdx
高融资盘,688678,fg,tdx
融资增加,000488,fg,tdx
融资增加,000612,fg,tdx
融资增加,000762,fg,tdx
融资增加,000807,fg,tdx
融资增加,002127,fg,tdx
融资增加,002182,fg,tdx
融资增加,002340,fg,tdx
融资增加,002368,fg,tdx
融资增加,002488,fg,tdx
融资增加,002497,fg,tdx
融资增加,002548,fg,tdx
融资增加,002570,fg,tdx
融资增加,002617,fg,tdx
融资增加,300068,fg,tdx
融资增加,300136,fg,tdx
融资增加,300863,fg,tdx
融资增加,300894,fg,tdx
融资增加,300898,fg,tdx
融资增加,300917,fg,tdx
融资增加,300919,fg,tdx
融资增加,300920,fg,tdx
融资增加,300922,fg,tdx
融资增加,300925,fg,tdx
融资增加,600392,fg,tdx
融资增加,600655,fg,tdx
融资增加,600711,fg,tdx
融资增加,600740,fg,tdx
融资增加,601016,fg,tdx
融资增加,601222,fg,tdx
融资增加,601311,fg,tdx
融资增加,601606,fg,tdx
融资增加,601666,fg,tdx
融资增加,688029,fg,tdx
融资增加,688050,fg,tdx
融资增加,688063,fg,tdx
融资增加,688155,fg,tdx
融资增加,688156,fg,tdx
融资增加,688186,fg,tdx
融资增加,688311,fg,tdx
融资增加,688356,fg,tdx
融资增加,688386,fg,tdx
融资增加,688390,fg,tdx
融资增加,688393,fg,tdx
融资增加,688466,fg,tdx
融资增加,688559,fg,tdx
融资增加,688560,fg,tdx
融资增加,688599,fg,tdx
融资增加,688668,fg,tdx
融资增加,688679,fg,tdx
融资增加,688686,fg,tdx
密集调研,000538,fg,tdx
密集调研,000656,fg,tdx
密集调研,000988,fg,tdx
密集调研,002230,fg,tdx
密集调研,002291,fg,tdx
密集调研,002326,fg,tdx
密集调研,002340,fg,tdx
密集调研,002432,fg,tdx
密集调研,002466,fg,tdx
密集调研,002563,fg,tdx
密集调研,002727,fg,tdx
密集调研,002791,fg,tdx
密集调研,002798,fg,tdx
密集调研,002906,fg,tdx
密集调研,002908,fg,tdx
密集调研,002918,fg,tdx
密集调研,002973,fg,tdx
密集调研,300136,fg,tdx
密集调研,300144,fg,tdx
密集调研,300212,fg,tdx
密集调研,300223,fg,tdx
密集调研,300232,fg,tdx
密集调研,300328,fg,tdx
密集调研,300404,fg,tdx
密集调研,300624,fg,tdx
密集调研,300762,fg,tdx
密集调研,300772,fg,tdx
密集调研,300999,fg,tdx
密集调研,603690,fg,tdx
密集调研,688023,fg,tdx
基金独门,000526,fg,tdx
基金独门,000576,fg,tdx
基金独门,000631,fg,tdx
基金独门,000657,fg,tdx
基金独门,000683,fg,tdx
基金独门,000929,fg,tdx
基金独门,002105,fg,tdx
基金独门,002148,fg,tdx
基金独门,002155,fg,tdx
基金独门,002208,fg,tdx
基金独门,002213,fg,tdx
基金独门,002245,fg,tdx
基金独门,002343,fg,tdx
基金独门,002362,fg,tdx
基金独门,002416,fg,tdx
基金独门,002599,fg,tdx
基金独门,002623,fg,tdx
基金独门,002627,fg,tdx
基金独门,002733,fg,tdx
基金独门,002823,fg,tdx
基金独门,002824,fg,tdx
基金独门,002829,fg,tdx
基金独门,002876,fg,tdx
基金独门,002933,fg,tdx
基金独门,002935,fg,tdx
基金独门,002940,fg,tdx
基金独门,002941,fg,tdx
基金独门,002942,fg,tdx
基金独门,002977,fg,tdx
基金独门,002982,fg,tdx
基金独门,300047,fg,tdx
基金独门,300065,fg,tdx
基金独门,300121,fg,tdx
基金独门,300166,fg,tdx
基金独门,300196,fg,tdx
基金独门,300212,fg,tdx
基金独门,300273,fg,tdx
基金独门,300302,fg,tdx
基金独门,300352,fg,tdx
基金独门,300374,fg,tdx
基金独门,300424,fg,tdx
基金独门,300445,fg,tdx
基金独门,300512,fg,tdx
基金独门,300545,fg,tdx
基金独门,300552,fg,tdx
基金独门,300562,fg,tdx
基金独门,300570,fg,tdx
基金独门,300705,fg,tdx
基金独门,300738,fg,tdx
基金独门,300773,fg,tdx
基金独门,300823,fg,tdx
基金独门,300825,fg,tdx
基金独门,300827,fg,tdx
基金独门,600018,fg,tdx
基金独门,600141,fg,tdx
基金独门,600328,fg,tdx
基金独门,600391,fg,tdx
基金独门,600397,fg,tdx
基金独门,600425,fg,tdx
基金独门,600532,fg,tdx
基金独门,600557,fg,tdx
基金独门,600596,fg,tdx
基金独门,600603,fg,tdx
基金独门,600663,fg,tdx
基金独门,600764,fg,tdx
基金独门,600808,fg,tdx
基金独门,600881,fg,tdx
基金独门,600976,fg,tdx
基金独门,601019,fg,tdx
基金独门,601020,fg,tdx
基金独门,601069,fg,tdx
基金独门,601566,fg,tdx
基金独门,601698,fg,tdx
基金独门,601727,fg,tdx
基金独门,603086,fg,tdx
基金独门,603214,fg,tdx
基金独门,603319,fg,tdx
基金独门,603365,fg,tdx
基金独门,603506,fg,tdx
基金独门,603507,fg,tdx
基金独门,603536,fg,tdx
基金独门,603609,fg,tdx
基金独门,603733,fg,tdx
基金独门,603757,fg,tdx
基金独门,603871,fg,tdx
基金独门,603887,fg,tdx
基金独门,688011,fg,tdx
基金独门,688025,fg,tdx
基金独门,688037,fg,tdx
基金独门,688158,fg,tdx
基金独门,688258,fg,tdx
行业龙头,000002,fg,tdx
行业龙头,000333,fg,tdx
行业龙头,000488,fg,tdx
行业龙头,000617,fg,tdx
行业龙头,000725,fg,tdx
行业龙头,000938,fg,tdx
行业龙头,000977,fg,tdx
行业龙头,002024,fg,tdx
行业龙头,002050,fg,tdx
行业龙头,002352,fg,tdx
行业龙头,002371,fg,tdx
行业龙头,002415,fg,tdx
行业龙头,002493,fg,tdx
行业龙头,002607,fg,tdx
行业龙头,300058,fg,tdx
行业龙头,300070,fg,tdx
行业龙头,300413,fg,tdx
行业龙头,300498,fg,tdx
行业龙头,300750,fg,tdx
行业龙头,300760,fg,tdx
行业龙头,600018,fg,tdx
行业龙头,600019,fg,tdx
行业龙头,600030,fg,tdx
行业龙头,600031,fg,tdx
行业龙头,600050,fg,tdx
行业龙头,600104,fg,tdx
行业龙头,600153,fg,tdx
行业龙头,600276,fg,tdx
行业龙头,600309,fg,tdx
行业龙头,600315,fg,tdx
行业龙头,600362,fg,tdx
行业龙头,600398,fg,tdx
行业龙头,600516,fg,tdx
行业龙头,600519,fg,tdx
行业龙头,600585,fg,tdx
行业龙头,600611,fg,tdx
行业龙头,600754,fg,tdx
行业龙头,600887,fg,tdx
行业龙头,600893,fg,tdx
行业龙头,600900,fg,tdx
行业龙头,601088,fg,tdx
行业龙头,601138,fg,tdx
行业龙头,601139,fg,tdx
行业龙头,601158,fg,tdx
行业龙头,601318,fg,tdx
行业龙头,601360,fg,tdx
行业龙头,601398,fg,tdx
行业龙头,601668,fg,tdx
行业龙头,601766,fg,tdx
行业龙头,601816,fg,tdx
行业龙头,601857,fg,tdx
行业龙头,601888,fg,tdx
行业龙头,601989,fg,tdx
行业龙头,603501,fg,tdx
行业龙头,603833,fg,tdx
大盘股,000166,fg,tdx
大盘股,000617,fg,tdx
大盘股,000661,fg,tdx
大盘股,000596,fg,tdx
大盘股,000001,fg,tdx
大盘股,000333,fg,tdx
大盘股,000002,fg,tdx
大盘股,000568,fg,tdx
大盘股,000100,fg,tdx
大盘股,000538,fg,tdx
大盘股,000651,fg,tdx
大盘股,000063,fg,tdx
大盘股,000338,fg,tdx
大盘股,000625,fg,tdx
大盘股,601658,fg,tdx
大盘股,601328,fg,tdx
大盘股,601628,fg,tdx
大盘股,300122,fg,tdx
大盘股,601390,fg,tdx
大盘股,600048,fg,tdx
大盘股,601698,fg,tdx
大盘股,003816,fg,tdx
大盘股,601881,fg,tdx
大盘股,601877,fg,tdx
大盘股,600438,fg,tdx
大盘股,300782,fg,tdx
大盘股,300413,fg,tdx
大盘股,601238,fg,tdx
大盘股,601166,fg,tdx
大盘股,601288,fg,tdx
大盘股,002311,fg,tdx
大盘股,300454,fg,tdx
大盘股,000895,fg,tdx
大盘股,600918,fg,tdx
大盘股,601901,fg,tdx
大盘股,600104,fg,tdx
大盘股,601398,fg,tdx
大盘股,600570,fg,tdx
大盘股,601601,fg,tdx
大盘股,600763,fg,tdx
大盘股,601818,fg,tdx
大盘股,601888,fg,tdx
大盘股,688111,fg,tdx
大盘股,002475,fg,tdx
大盘股,601989,fg,tdx
大盘股,600028,fg,tdx
大盘股,002230,fg,tdx
大盘股,300059,fg,tdx
大盘股,601225,fg,tdx
大盘股,300433,fg,tdx
大盘股,601998,fg,tdx
大盘股,601229,fg,tdx
大盘股,603259,fg,tdx
大盘股,600845,fg,tdx
大盘股,601857,fg,tdx
大盘股,002594,fg,tdx
大盘股,002714,fg,tdx
大盘股,600989,fg,tdx
大盘股,603501,fg,tdx
大盘股,002607,fg,tdx
大盘股,600196,fg,tdx
大盘股,601100,fg,tdx
大盘股,300750,fg,tdx
大盘股,688981,fg,tdx
大盘股,002050,fg,tdx
大盘股,601318,fg,tdx
大盘股,002352,fg,tdx
大盘股,600436,fg,tdx
大盘股,600745,fg,tdx
大盘股,600276,fg,tdx
大盘股,600406,fg,tdx
大盘股,600150,fg,tdx
大盘股,300015,fg,tdx
大盘股,002812,fg,tdx
大盘股,600016,fg,tdx
大盘股,600019,fg,tdx
大盘股,002841,fg,tdx
大盘股,601012,fg,tdx
大盘股,600900,fg,tdx
大盘股,601899,fg,tdx
大盘股,603392,fg,tdx
大盘股,002007,fg,tdx
大盘股,600999,fg,tdx
大盘股,601668,fg,tdx
大盘股,601633,fg,tdx
大盘股,001979,fg,tdx
大盘股,002304,fg,tdx
大盘股,603833,fg,tdx
大盘股,600660,fg,tdx
大盘股,601169,fg,tdx
大盘股,600760,fg,tdx
大盘股,688008,fg,tdx
大盘股,600837,fg,tdx
大盘股,603993,fg,tdx
大盘股,300124,fg,tdx
大盘股,002600,fg,tdx
大盘股,600588,fg,tdx
大盘股,300347,fg,tdx
大盘股,600309,fg,tdx
大盘股,601319,fg,tdx
大盘股,603986,fg,tdx
大盘股,688012,fg,tdx
大盘股,002027,fg,tdx
大盘股,300014,fg,tdx
大盘股,600015,fg,tdx
大盘股,000776,fg,tdx
大盘股,601766,fg,tdx
大盘股,600887,fg,tdx
大盘股,002736,fg,tdx
大盘股,601800,fg,tdx
大盘股,002938,fg,tdx
大盘股,300999,fg,tdx
大盘股,603195,fg,tdx
大盘股,601066,fg,tdx
大盘股,000858,fg,tdx
大盘股,601186,fg,tdx
大盘股,000876,fg,tdx
大盘股,601155,fg,tdx
大盘股,300601,fg,tdx
大盘股,600030,fg,tdx
大盘股,601006,fg,tdx
大盘股,002241,fg,tdx
大盘股,601985,fg,tdx
大盘股,002493,fg,tdx
大盘股,600926,fg,tdx
大盘股,601009,fg,tdx
大盘股,600000,fg,tdx
大盘股,000725,fg,tdx
大盘股,002415,fg,tdx
大盘股,002142,fg,tdx
大盘股,002410,fg,tdx
大盘股,002371,fg,tdx
大盘股,002129,fg,tdx
大盘股,601088,fg,tdx
大盘股,603899,fg,tdx
大盘股,600606,fg,tdx
大盘股,600036,fg,tdx
大盘股,600690,fg,tdx
大盘股,600009,fg,tdx
大盘股,002460,fg,tdx
大盘股,688036,fg,tdx
大盘股,688126,fg,tdx
大盘股,601138,fg,tdx
大盘股,600031,fg,tdx
大盘股,601360,fg,tdx
大盘股,600018,fg,tdx
大盘股,600050,fg,tdx
大盘股,600547,fg,tdx
大盘股,600893,fg,tdx
大盘股,601688,fg,tdx
大盘股,600519,fg,tdx
大盘股,000768,fg,tdx
大盘股,600741,fg,tdx
大盘股,600703,fg,tdx
大盘股,600585,fg,tdx
大盘股,000708,fg,tdx
大盘股,601988,fg,tdx
大盘股,300498,fg,tdx
大盘股,600809,fg,tdx
大盘股,002271,fg,tdx
大盘股,601816,fg,tdx
大盘股,601336,fg,tdx
大盘股,600346,fg,tdx
大盘股,603288,fg,tdx
大盘股,002024,fg,tdx
大盘股,600025,fg,tdx
大盘股,300760,fg,tdx
大盘股,601211,fg,tdx
大盘股,688561,fg,tdx
大盘股,601919,fg,tdx
大盘股,601995,fg,tdx
大盘股,002001,fg,tdx
大盘股,688396,fg,tdx
大盘股,601696,fg,tdx
大盘股,002179,fg,tdx
大盘股,300274,fg,tdx
大盘股,300896,fg,tdx
大盘股,600600,fg,tdx
大盘股,300759,fg,tdx
大盘股,002049,fg,tdx
大盘股,002821,fg,tdx
大盘股,603369,fg,tdx
大盘股,603087,fg,tdx
大盘股,603799,fg,tdx
大盘股,300888,fg,tdx
大盘股,300450,fg,tdx
大盘股,600176,fg,tdx
大盘股,000786,fg,tdx
大盘股,002414,fg,tdx
大盘股,000157,fg,tdx
大盘股,002601,fg,tdx
大盘股,002236,fg,tdx
大盘股,002466,fg,tdx
大盘股,002555,fg,tdx
大盘股,600426,fg,tdx
大盘股,603160,fg,tdx
大盘股,300677,fg,tdx
大盘股,600584,fg,tdx
大盘股,688363,fg,tdx
大盘股,688169,fg,tdx
小盘股,000007,fg,tdx
小盘股,000014,fg,tdx
小盘股,000430,fg,tdx
小盘股,000502,fg,tdx
小盘股,000506,fg,tdx
小盘股,000523,fg,tdx
小盘股,000533,fg,tdx
小盘股,000548,fg,tdx
小盘股,000565,fg,tdx
小盘股,000573,fg,tdx
小盘股,000586,fg,tdx
小盘股,000590,fg,tdx
小盘股,000593,fg,tdx
小盘股,000605,fg,tdx
小盘股,000606,fg,tdx
小盘股,000608,fg,tdx
小盘股,000609,fg,tdx
小盘股,000610,fg,tdx
小盘股,000613,fg,tdx
小盘股,000619,fg,tdx
小盘股,000622,fg,tdx
小盘股,000632,fg,tdx
小盘股,000633,fg,tdx
小盘股,000637,fg,tdx
小盘股,000638,fg,tdx
小盘股,000691,fg,tdx
小盘股,000692,fg,tdx
小盘股,000695,fg,tdx
小盘股,000701,fg,tdx
小盘股,000702,fg,tdx
小盘股,000715,fg,tdx
小盘股,000721,fg,tdx
小盘股,000755,fg,tdx
小盘股,000782,fg,tdx
小盘股,000809,fg,tdx
小盘股,000819,fg,tdx
小盘股,000856,fg,tdx
小盘股,000929,fg,tdx
小盘股,000978,fg,tdx
小盘股,000985,fg,tdx
小盘股,002058,fg,tdx
小盘股,002066,fg,tdx
小盘股,002098,fg,tdx
小盘股,002112,fg,tdx
小盘股,002134,fg,tdx
小盘股,002136,fg,tdx
小盘股,002144,fg,tdx
小盘股,002150,fg,tdx
小盘股,002159,fg,tdx
小盘股,002172,fg,tdx
小盘股,002193,fg,tdx
小盘股,002199,fg,tdx
小盘股,002205,fg,tdx
小盘股,002207,fg,tdx
小盘股,002209,fg,tdx
小盘股,002231,fg,tdx
小盘股,002248,fg,tdx
小盘股,002272,fg,tdx
小盘股,002295,fg,tdx
小盘股,002316,fg,tdx
小盘股,002321,fg,tdx
小盘股,002337,fg,tdx
小盘股,002347,fg,tdx
小盘股,002348,fg,tdx
小盘股,002357,fg,tdx
小盘股,002370,fg,tdx
小盘股,002417,fg,tdx
小盘股,002442,fg,tdx
小盘股,002464,fg,tdx
小盘股,002490,fg,tdx
小盘股,002492,fg,tdx
小盘股,002494,fg,tdx
小盘股,002504,fg,tdx
小盘股,002514,fg,tdx
小盘股,002566,fg,tdx
小盘股,002576,fg,tdx
小盘股,002591,fg,tdx
小盘股,002598,fg,tdx
小盘股,002599,fg,tdx
小盘股,002615,fg,tdx
小盘股,002620,fg,tdx
小盘股,002633,fg,tdx
小盘股,002652,fg,tdx
小盘股,002660,fg,tdx
小盘股,002667,fg,tdx
小盘股,002682,fg,tdx
小盘股,002687,fg,tdx
小盘股,002691,fg,tdx
小盘股,002693,fg,tdx
小盘股,002694,fg,tdx
小盘股,002718,fg,tdx
小盘股,002722,fg,tdx
小盘股,002725,fg,tdx
小盘股,002731,fg,tdx
小盘股,002740,fg,tdx
小盘股,002748,fg,tdx
小盘股,002760,fg,tdx
小盘股,002762,fg,tdx
小盘股,002767,fg,tdx
小盘股,002774,fg,tdx
小盘股,002778,fg,tdx
小盘股,002779,fg,tdx
小盘股,002781,fg,tdx
小盘股,002787,fg,tdx
小盘股,002795,fg,tdx
小盘股,002800,fg,tdx
小盘股,002806,fg,tdx
小盘股,002808,fg,tdx
小盘股,002809,fg,tdx
小盘股,002817,fg,tdx
小盘股,002825,fg,tdx
小盘股,002826,fg,tdx
小盘股,002828,fg,tdx
小盘股,002830,fg,tdx
小盘股,002836,fg,tdx
小盘股,002843,fg,tdx
小盘股,002848,fg,tdx
小盘股,002849,fg,tdx
小盘股,002856,fg,tdx
小盘股,002857,fg,tdx
小盘股,002858,fg,tdx
小盘股,002862,fg,tdx
小盘股,002868,fg,tdx
小盘股,002871,fg,tdx
小盘股,002873,fg,tdx
小盘股,002875,fg,tdx
小盘股,002883,fg,tdx
小盘股,002888,fg,tdx
小盘股,002890,fg,tdx
小盘股,002893,fg,tdx
小盘股,002896,fg,tdx
小盘股,002898,fg,tdx
小盘股,002899,fg,tdx
小盘股,002903,fg,tdx
小盘股,002921,fg,tdx
小盘股,002931,fg,tdx
小盘股,002943,fg,tdx
小盘股,003007,fg,tdx
小盘股,300022,fg,tdx
小盘股,300025,fg,tdx
小盘股,300049,fg,tdx
小盘股,300051,fg,tdx
小盘股,300056,fg,tdx
小盘股,300069,fg,tdx
小盘股,300071,fg,tdx
小盘股,300074,fg,tdx
小盘股,300076,fg,tdx
小盘股,300084,fg,tdx
小盘股,300092,fg,tdx
小盘股,300093,fg,tdx
小盘股,300105,fg,tdx
小盘股,300126,fg,tdx
小盘股,300135,fg,tdx
小盘股,300152,fg,tdx
小盘股,300153,fg,tdx
小盘股,300163,fg,tdx
小盘股,300164,fg,tdx
小盘股,300167,fg,tdx
小盘股,300169,fg,tdx
小盘股,300210,fg,tdx
小盘股,300218,fg,tdx
小盘股,300240,fg,tdx
小盘股,300250,fg,tdx
小盘股,300254,fg,tdx
小盘股,300264,fg,tdx
小盘股,300268,fg,tdx
小盘股,300269,fg,tdx
小盘股,300270,fg,tdx
小盘股,300275,fg,tdx
小盘股,300282,fg,tdx
小盘股,300312,fg,tdx
小盘股,300321,fg,tdx
小盘股,300325,fg,tdx
小盘股,300329,fg,tdx
小盘股,300330,fg,tdx
小盘股,300335,fg,tdx
小盘股,300338,fg,tdx
小盘股,300345,fg,tdx
小盘股,300356,fg,tdx
小盘股,300387,fg,tdx
小盘股,300405,fg,tdx
小盘股,300417,fg,tdx
小盘股,300421,fg,tdx
小盘股,300430,fg,tdx
小盘股,300469,fg,tdx
小盘股,300478,fg,tdx
小盘股,300479,fg,tdx
小盘股,300500,fg,tdx
小盘股,300505,fg,tdx
小盘股,300508,fg,tdx
小盘股,300509,fg,tdx
小盘股,300514,fg,tdx
小盘股,300515,fg,tdx
小盘股,300517,fg,tdx
小盘股,300534,fg,tdx
小盘股,300535,fg,tdx
小盘股,300539,fg,tdx
小盘股,300540,fg,tdx
小盘股,300546,fg,tdx
小盘股,300547,fg,tdx
小盘股,300553,fg,tdx
小盘股,300555,fg,tdx
小盘股,300556,fg,tdx
小盘股,300557,fg,tdx
小盘股,300585,fg,tdx
小盘股,300588,fg,tdx
小盘股,300591,fg,tdx
小盘股,300592,fg,tdx
小盘股,300594,fg,tdx
小盘股,300605,fg,tdx
小盘股,300606,fg,tdx
小盘股,300608,fg,tdx
小盘股,300609,fg,tdx
小盘股,300611,fg,tdx
小盘股,300619,fg,tdx
小盘股,300621,fg,tdx
小盘股,300626,fg,tdx
小盘股,300631,fg,tdx
小盘股,300637,fg,tdx
小盘股,300640,fg,tdx
小盘股,300644,fg,tdx
小盘股,300645,fg,tdx
小盘股,300649,fg,tdx
小盘股,300650,fg,tdx
小盘股,300652,fg,tdx
小盘股,300654,fg,tdx
小盘股,300665,fg,tdx
小盘股,300668,fg,tdx
小盘股,300688,fg,tdx
小盘股,300698,fg,tdx
小盘股,300700,fg,tdx
小盘股,300703,fg,tdx
小盘股,300710,fg,tdx
小盘股,300716,fg,tdx
小盘股,300717,fg,tdx
小盘股,300736,fg,tdx
小盘股,300742,fg,tdx
小盘股,300743,fg,tdx
小盘股,300745,fg,tdx
小盘股,300749,fg,tdx
